,Unnamed: 0,Unnamed: 0.1,MANUAL_ID,TRACK_ID,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,MAX_DISTANCE_TRAVELED,TRACK_MEAN_Q_ENV,TRACK_MEAN_Q_IN,TRACK_MEAN_Q_IN_BEFORE,TRACK_MEAN_Q_IN_AFTER,Protein,FILE_ID,SET_ID,X_TH,Y_TH,CONFINEMENT_RATIO,Area,Radius,Ecc,Cell_X,Cell_Y,C,B,Tau,Tc,Offset,R2_C1,Dur,To,Mat_T,ID,To_CH2,Tf_CH2,To_CH2_TfC1,Tf_CH2_TfC1,FR,Imax_C1,C_C1,B_C1,Tau_C1,Tc_C1,Offset_C1,Imax_C2,C_C2,B_C2,Tau_C2,Tc_C2,Offset_C2,R2_C2
26,26,34,Good,1137.0,3.45,116.0,146.0,0.9999012779559642,1137.0,327.80561231251374,343.92089328954535,0.0995490185449219,0.3482839138284588,0.0093142094438231,0.087193374581466,0.0769944157619114,4.46727309688445,0.9999012779559642,-0.1996467405749905,3.1349893795546664,0.6409463731069414,0.5698127141074528,Sec18,11,0,327.81581921539123,343.9380932939061,0.3348103586123512,684.013616637953,14.802606053146,0.998361255987196,51.623470302736,42.7398404860007,9.196330864353222,1.6895968846139997,2.9188453856721064,-0.002105430300427,-0.8302102067442915,0.6181728336368624,3.45,-1.84,2.9993251226134245,13.0,4.485,7.82,1.035,4.37,0.115,12.912050000000004,13.235012858300214,1.3213592931725737,3.4782415216099296,0.019638786131953134,-3.3701886167988295,53.09815000000001,8.74060552597545,4.481444791691784,1.3331522734011152,4.974798932611075,18.46064716515617,0.30375139534097906
27,27,36,Good,336.0,9.43,35.0,117.0,0.481410702087053,336.0,275.09855441411185,426.0648263249509,0.0560930954851722,0.1601566534444523,0.0107636213208427,0.0525186132124475,0.0286693748071919,5.11490621911474,1.0750490480486368,0.9955087776643684,3.835393147296214,0.1132691398499504,0.3336567954411583,Sec18,14,0,275.1098874311945,426.0731747820059,0.1046628318475633,474.801972444652,12.3437598578591,0.994980256812387,40.2900237472385,37.6776138916329,18.74388330881929,4.999996041294221,4.845471041762309,0.0669179620867845,-0.614280995839979,0.7792640870967318,9.43,-4.715,7.738088803641623,25.0,9.43,12.995,0.0,3.5649999999999995,0.115,31.54628333333334,23.526178477702913,4.99999822378039,4.9410712547248945,0.04406863809692929,-2.350219594879144,36.14258333333334,6.6917106709305445,3.3238261352652225,1.607066374106769,7.2825696821849935,14.976242448022028,0.10341451679991442
28,28,38,Good,545.0,7.13,101.0,163.0,0.7868186493148882,545.0,438.5937804123761,652.5671317373527,0.1074557175399077,0.6808857204946348,0.0223988591048976,0.094173917943392,0.0910350364380193,4.063201540992374,0.7868186493148882,0.1348051222543868,3.337664131554767,0.4075704302106583,0.0336075737362816,Sec18,1,0,438.6148008980433,652.5552542434041,0.1181009597868411,549.536506916962,13.2203350797583,0.999546072338173,42.9731007288413,49.2845022129058,19.40176928576997,0.9236728662061436,4.046544494508313,-0.191677576886676,-0.9116691076498192,0.802078387570695,7.13,-4.140000000000001,2.393718391283643,29.0,7.36,11.845,0.2300000000000004,4.715000000000001,0.115,23.500000000000007,25.721187865878576,0.8000000315378188,4.648261468020527,-0.2338026282526382,-3.616020005379652,25.135183333333337,23.435885941966873,1.0285176078301752,3.797167985975518,7.622189356213955,-5.68731547315039,0.5092136100247224
29,29,39,Good,3521.0,8.625,316.0,391.0,0.6434158339696029,3521.0,282.00533629961353,32.92992281802503,0.0462519713321759,0.1704741335800451,0.006214608795124,0.0394697057536919,0.0290084602385186,6.38047278554816,0.6556650547831407,1.092971051366706,5.3963906974123255,0.7271110292464967,0.6580340975806828,Sec18,3,0,282.0232890512828,32.94145865684945,0.1854813435874745,583.887551275457,13.6519326105489,0.999951492757044,47.468952333281,43.8776746189402,18.7281141487322,1.280861451093162,4.359113160241932,0.8866089988679171,-3.301445442991191,0.7715333099616837,8.625,-3.335,3.621749826692619,35.0,8.05,14.375,-0.5749999999999993,5.75,0.115,21.11946666666667,20.06305430483492,1.3698144469047797,4.13452574914176,0.8696666730460114,-2.5354546663472672,24.912050000000008,7.704221634451876,0.9581293122514992,5.7163323546679665,7.819571238257415,0.6601198399634018,0.23002007027715887
30,57,77,Good,13256.0,9.72,309.0,390.0,0.676409551903726,13256.0,201.905364558922,369.659860309279,0.056074994561956,0.135402720248339,0.009764572956161,0.052295029311022,0.029130103111738,4.69118806792469,0.782654503799833,0.496122653309892,3.25150309927095,0.76234971909296,0.200984076848106,Sec9,0,1,201.910375159013,369.641653397245,0.148920838493552,707.675628212824,15.048029092396,1.04997521672701,28.3197908911144,36.3153372262853,10.1935454649746,1.2295010230468,5.20183032276599,-0.342425929686371,3.18574097586057,0.6667967448667594,9.72,-3.72,4.16619442008581,,3.48,11.88,-6.24,2.16,0.12,18.287033333333337,15.10119574538951,1.0318119494519764,6.4484850029988525,-0.4060721144223125,-0.5600157324146093,15.842583333333337,15.289183557697715,2.486684640448326,4.8518488458165905,3.08831237583353,-4.0700670772498375,0.7921893458408761
31,58,79,Good,4437.0,7.68,130.0,194.0,0.24523880029133,4437.0,306.884791330726,148.260720979905,0.050856058633939,0.119980254667664,0.008122521034829,0.045807726998716,0.028059466109722,5.04574496929462,0.283445963473371,0.503982388423039,3.66063523251786,0.668079088604639,0.060720655653212,Sec9,9,1,306.897742934553,148.256063913785,0.075347094475678,1031.71913531895,18.8089142321918,1.23140915476438,47.4292574685178,53.9669327824137,11.2996118928526,1.68012720938969,4.34028804552326,-0.14310832366666,2.60047909571685,0.7080580884178651,7.68,-3.48,4.44325148720908,,0.84,10.8,-6.84,3.120000000000001,0.12,19.333333333333336,12.042873671726015,1.8549908482511133,4.281918982384057,-0.1809151215866982,4.194211717505687,18.306466666666672,18.552448391477526,4.999999982727893,4.795103055011123,1.868840471341759,-4.596541437326747,0.8099339847282989
32,59,81,Good,4941.0,6.0,108.0,158.0,0.900494482484507,4941.0,712.747370733533,48.0577517946927,0.077923443818897,0.266350165181309,0.007177485403338,0.066712270793062,0.054125973163871,4.70324677112056,0.900494482484507,-0.118621930889055,3.51502714801198,0.943924222673689,0.856459693303184,Sec9,11,1,712.783239667561,48.0546000991083,0.231122865816188,1453.74571646766,22.3253553239308,1.18705728641062,25.8358887109101,33.6339096462774,11.5701311686596,4.99999961012003,3.09054792679855,0.079119400950562,3.34779505204033,0.6975056409299323,6.0,-2.76,4.93552390359163,,-0.24,8.04,-6.24,2.039999999999999,0.12,22.016666666666673,12.133535939388153,4.999999988256141,3.0506442738096373,0.060249503541264904,5.672125430462101,26.44538333333334,11.189915174708224,0.8000000346969249,2.98181291603045,1.5259342649330176,12.865500040741857,0.4602087108491826
33,61,85,Good,15460.0,7.44,249.0,311.0,0.40898638304621,15460.0,232.369010758624,263.481290769279,0.129083771156737,0.673267346613786,0.007204547723899,0.089426400778785,0.144355673266909,5.05373721652561,0.962866400583889,0.258183860778808,4.49449114656532,0.323850419786241,0.223867931063213,Sec9,11,1,232.401473493612,263.519305903471,0.051102896252168,878.956070795346,16.9102120094519,1.06679170354028,24.8293101859878,51.1262536689652,11.5027611054776,4.47992027095026,3.99520723580238,-0.132811258517344,2.33911199224652,0.81176518399129,7.44,-3.72,6.21571706370859,,5.88,8.879999999999999,-1.5600000000000005,1.4399999999999986,0.12,18.98243333333334,14.14082013197303,4.337626747285218,4.159708578672733,-0.18985973338882633,0.7411773605987676,12.385200000000001,9.267052253913254,1.5438360349208367,3.8780728860381037,2.856808112131115,0.8056466062096437,0.3974938830275092
34,62,86,Good,15524.0,12.84,247.0,354.0,0.754256958034009,15524.0,901.791332389999,288.635898680123,0.063545028528129,0.173092789680328,0.007115942660966,0.06248371202764,0.034840363407696,5.56236966451009,1.04573775459101,0.650994138364439,4.52180333785069,-0.400249208722796,-0.132846347869389,Sec9,11,1,901.83362654672,288.635952700913,0.110931265784162,870.740228767533,16.7037454035922,1.05416305363006,39.9524053906465,25.0432650049818,11.5991427605439,4.99999979793506,6.68067016890605,-0.424536291872551,2.19821320181516,0.726856559829047,12.84,-6.6,10.6688549636965,,6.84,15.0,-6.0,2.16,0.12,22.841666666666672,13.939892832562785,4.956531157972861,6.7081571207807515,-0.4860953936263819,1.8398154645184421,26.433350000000004,11.215605925305116,0.8842104044201743,4.0946702562074435,3.869822325058062,12.738486437295625,0.6133051194040433
35,63,89,Good,4715.0,6.96,90.0,148.0,0.610192736689782,4715.0,114.927641485838,224.437946059742,0.120303983931928,0.818736744149117,0.003732422973982,0.079303967098346,0.130053186050707,4.32774753893836,0.79633547071023,0.335896247928425,3.4593683160182,0.501771442473881,0.345236157614087,Sec9,12,1,114.962307090806,224.431137248246,0.087449842323084,1038.03153275167,18.2926343703558,1.08164135071139,57.3042405285854,47.4160273166114,10.0779573009113,4.99999995999523,3.95447137510231,0.004586584621099,1.36518900840376,0.7886865458132257,6.96,-3.48,6.31518706957686,,3.36,11.04,-3.6,4.079999999999999,0.12,18.668533333333336,12.40023977207807,4.999999949099329,4.044136812921451,-0.006541789711386858,1.3626251931733986,29.747250000000008,27.341780783461502,0.8000000000854719,5.499914828491899,3.327512430580378,0.436727591952621,0.804731641383954
36,64,90,Good,18918.0,11.28,245.0,339.0,0.578982674165576,18918.0,165.532063455579,178.185800354267,0.101570903753097,0.692541326340791,0.0,0.066255255124921,0.124498551181482,5.23434151097348,1.03037741750205,0.256175530082301,3.60869355229606,0.485077297876751,0.506995034596277,Sec9,12,1,165.504551587255,178.187227418917,0.060641285280577,491.485928628587,12.5921943787127,1.06466971129323,29.6256441566613,38.1761982203037,8.80731354643898,4.58835672501321,5.65012560945472,-0.191135587677525,4.35450521245764,0.7139052499197465,11.28,-4.92,8.84276057693296,,2.16,14.28,-9.12,3.0,0.12,20.991683333333334,11.970987708387664,3.5705856187171863,5.90483746636772,-0.1447041401426592,3.610335283779085,16.75461666666667,3.0584561520848785,4.990888122213676,1.825025440375708,-0.3567821792598691,7.373719263639137,0.06849007031488752
37,65,92,Good,1847.0,13.32,57.0,168.0,0.268872216684472,1847.0,517.693986476467,40.9751317346041,0.064920845385806,0.28924704126291,0.012603632360002,0.062275493763514,0.03657977905208,5.31128168106079,0.710311158546276,0.804269301891327,3.74370851970854,0.043067871578156,0.633284644475059,Sec9,13,1,517.707885538096,40.9761653280215,0.03731116266259,1765.21120962821,24.0412305824403,1.08761583600885,42.0168856145424,43.3353915487524,13.2998464387685,4.99999955511041,6.86265547633862,0.21205740038517,-3.99080462148829,0.77928000373819,13.32,-6.24,10.9594806047259,,5.64,16.439999999999998,-7.680000000000001,3.119999999999997,0.12,17.056466666666672,15.438175105877711,4.898196373662272,6.877039009033025,0.1295219804613188,-4.187336596026196,43.70091666666667,27.8563263184777,1.0492222373381097,3.7383855699357924,6.002501518441566,10.51390107182226,0.7594828599566587
38,66,97,Good,534.0,10.8,35.0,125.0,0.621118865666881,534.0,431.162902530123,34.5956811173299,0.053587777461898,0.204957729393053,0.006119287760851,0.046957391660796,0.033780401142012,4.28371047973633,0.754508735078072,0.636028076004196,3.28987647674896,0.546390366932702,0.735425646342928,Sec9,2,1,431.182925191794,34.5988421084438,0.128785350997975,0.0,0.0,0.0,0.0,0.0,10.5753514390569,3.22724032917957,5.62406252605816,0.341933554755684,-0.410783113118955,0.6944682425139401,10.8,-4.44,7.93711209816658,,6.12,13.44,-4.680000000000001,2.639999999999999,0.12,16.429650000000002,13.318839562884431,1.9073161034298651,5.7844108979466,0.4569815825654109,-1.3865902754310708,19.85278333333334,6.032118139320389,1.6461547141635773,1.4961562319829813,3.6824181689463815,6.841668578263384,0.17346828156953986
39,67,99,Good,2081.0,12.72,154.0,260.0,0.379307758839402,2081.0,692.816923275543,101.402702193201,0.071539831636468,0.754806650652275,0.0140413215958,0.05438372544092,0.096237622131329,5.49763859543845,1.33271202294358,0.504871986959582,4.43765560241256,0.771344866071429,0.883941529289124,Sec9,2,1,692.800487931534,101.408260546033,0.050019338898842,333.795280328885,10.3982118154572,1.07719954379884,37.5901360289665,33.3631835856506,15.2481315965882,2.73880079994552,5.8774354211629,-0.247270148235508,1.84585455118239,0.767748417686444,12.72,-5.76,7.79464466423046,,1.7999999999999998,14.16,-10.920000000000002,1.4399999999999995,0.12,25.545366666666673,17.534885006414488,2.7136007973416847,5.861592143018158,-0.2702205422579471,1.876466153145565,28.006483333333343,21.124339654363208,0.8951139821726308,4.282051354407022,3.597911690841914,2.8236685489981266,0.6745963432214065
40,68,100,Good,2617.0,12.12,165.0,266.0,0.625588345634296,2617.0,491.23088331635,391.622380029649,0.087015751639625,0.687162308044672,0.003493888533918,0.065579679535326,0.096056880837345,4.41664564843271,0.875795635455173,0.517117492825377,3.4799515053078,0.822252727690197,0.039860256134518,Sec9,2,1,491.208527717508,391.650482976902,0.071181871091955,721.135890714854,15.2276351574848,1.05854006751981,34.5496875932648,29.3468223317833,10.6043941058036,4.89884619538193,7.09079801714802,-0.599716753407167,2.31851435019591,0.23913195664425646,12.12,-6.96,11.271322491367,,7.199999999999999,12.84,-4.92,0.7200000000000006,0.12,20.209283333333335,7.255183205760558,4.99998495469925,1.9712996642194218,3.673354249373509,9.899355066130424,8.714816666666668,4.668444235641116,1.2005832708375854,0.7622685834094084,5.338222832371983,0.4767592503191307,0.10031668651403236
41,69,101,Good,3810.0,10.08,253.0,337.0,0.149134933662598,3810.0,153.677663948235,439.737356875053,0.086944934620503,0.275942242375912,0.011031673768594,0.075799885619528,0.055594678516653,4.37779173009536,0.606919080691652,0.429611549377441,3.34383492812612,0.600866348024399,0.614845669458783,Sec9,2,1,153.690958463912,439.742913946638,0.020420003588306,0.0,0.0,0.0,0.0,0.0,11.6976575299379,2.95944425966951,7.14674909158119,0.114038179897763,-3.49256734865258,0.5540441322909184,10.08,-6.12,9.7728072893648,,1.7999999999999998,14.04,-8.280000000000001,3.959999999999999,0.12,14.024083333333337,19998.273763426645,1.516603162838984,92.38605087253976,0.08093444983157294,-19988.098802697907,24.425000000000004,40.558262894877785,0.9424170015631514,12.425028297663378,3.117135305670456,-21.458304240225985,0.7394962332472363
42,70,102,Good,514.0,11.52,55.0,151.0,0.643462542279615,514.0,566.372105219864,70.9739173214755,0.118065048363569,0.752047909305437,0.001274898826892,0.086578329160327,0.120761996921686,4.59793016099438,0.855151550036531,0.046730612233742,3.45645532466019,0.684775670369466,0.687633302476671,Sec9,3,1,566.365047192032,70.984413815399,0.056771541690918,740.905141164732,15.4308836674597,1.05211090444503,52.7206722630808,45.245980758323,10.510215817829,2.07993700746522,7.04387999806589,0.248890933359625,2.99947016657199,0.45823438028417274,11.52,-5.28,8.20165749466289,,2.52,13.56,-9.0,2.040000000000001,0.12,20.136100000000003,8405.626981524318,1.044677447101352,202.4112661051178,0.26551532863187965,-8390.23514463498,25.98703333333334,17.49835659304696,3.752642319295288,5.08701559881484,2.514291575160454,1.6160879726051791,0.8200836058700682
43,71,103,Good,520.0,7.2,42.0,102.0,0.706610478812436,520.0,187.169629889855,363.804244730077,0.077378296788584,0.23189951525149,0.002665171669173,0.06568996256131,0.050133383385404,4.5433114473937,1.14645562938986,0.549313926696778,3.45683717640806,-0.464625918675983,0.404469641428145,Sec9,3,1,187.139963154735,363.812647374556,0.152198249409878,960.249009753369,18.4660979169843,1.29495917759444,55.0029445158324,45.6196659812103,16.085778058315,3.05344736532601,4.72563409200329,0.326020075938009,-2.4857454723138,0.7364559669748878,7.2,-4.2,6.53814025584329,,5.04,10.56,-2.16,3.3600000000000003,0.12,22.319433333333336,18.58986049488056,3.0621334384664323,4.774952958556139,0.3880123487011766,-3.466255025136894,16.998150000000003,13.61124631606585,0.9006248144643809,3.6675860791540718,4.389671316544504,-1.2532455028974634,0.6880844766627838
44,72,106,Good,5912.0,10.44,296.0,383.0,1.28994701371325,5912.0,437.734547856152,147.346280539014,0.072278806219763,0.689343735384911,0.0,0.056916454294787,0.078371583375075,5.40252312746915,1.28994701371325,-0.173707848245447,3.36227946329598,-0.195233057415675,0.411613524906219,Sec9,4,1,437.733719995693,147.364767314961,0.205135888991254,1195.49511255876,20.3361774346461,1.27185659668523,28.8297437039936,30.8314150121366,11.2870509633598,1.56517836183851,4.63471987618542,1.00165464625438,7.32240967771579,0.5519095703369972,10.44,-2.52,4.51695310481435,,5.88,12.0,-4.56,1.5600000000000005,0.12,26.590750000000007,12.239036605549616,1.5335011630215791,4.304189408333681,1.1487049026446234,9.52337531556652,13.225000000000003,7.419664753495178,0.8014119496184742,2.9152208876751935,3.530219531599214,2.935960581182122,0.34745921580311345
45,73,107,Good,499.0,13.2,31.0,141.0,0.178871606237088,499.0,437.094951228417,343.714303027804,0.084676546630232,0.633968201391687,0.00673254001316,0.06172454034265,0.092934572638361,5.27791774165523,0.716181214246234,0.846571852709796,4.65970076789131,0.906442127530537,-0.085951123918806,Sec9,6,1,437.098842475278,343.721094649322,0.01920372967437,1111.1072201331,18.9558393691688,1.07220601248107,58.5854343332732,46.097155297019,22.705789181265,1.83855739613297,7.68153202586174,-0.336934631647356,-1.66692914559823,0.762461238273047,13.2,-8.28,8.33091682233282,,-0.36,17.4,-13.56,4.199999999999999,0.12,28.878700000000006,928.971062771736,1.2585317480369707,39.136442001389106,-0.40685893753993074,-905.6136965606273,29.479616666666672,21.961712083059663,2.453913313871431,7.1059419865743765,2.440144812828465,2.3064157748526277,0.8434099256053533
46,74,113,Good,9597.0,12.6,243.0,348.0,1.16351107012609,9597.0,811.514490599975,341.994960754121,0.090327972171422,0.392957997638598,0.008049546282402,0.072486071956071,0.065132326142802,5.97447730010411,1.40914567918177,0.489909074891288,4.91561594149352,0.814901503305586,0.194744503687299,Sec9,8,1,811.537814217929,341.978151259872,0.122675817294949,762.533896718058,15.6860183730953,1.05769359708523,27.8719606065209,48.1257873840445,13.4648053020336,1.13399268997914,5.53346288463719,-0.104823841188918,1.65269364599195,0.6969518564864876,12.6,-4.56,4.10304405536021,,5.16,16.919999999999998,-7.439999999999999,4.319999999999999,0.12,21.942600000000006,39.05385587603366,0.8000000883631224,12.136965413383138,-0.21710476322697847,-21.150924608683404,10.77591666666667,11.65139006043472,1.9209599552067678,5.124172940793342,4.258500452576829,-5.202518923552286,0.5563499738448228
47,75,114,Good,1292.0,7.32,60.0,121.0,0.175317148400866,1292.0,745.666357843798,70.1655332306457,0.082431857143825,0.231144481131493,0.011537206187788,0.066466342156766,0.050831247364677,4.53013130926317,0.678743574131532,-0.00093509304908,3.52283138015364,0.493192460801866,-0.385020967513796,Sec9,0,2,745.651178733152,70.1680708480292,0.034865787484496,1190.74096817577,20.140104321274,1.23310667352972,28.9134721621233,47.0727907970402,17.4557345338247,1.68411167488904,3.91085541110638,-0.233937094648498,-1.63171023311199,0.8179002122168662,7.32,-3.96,4.00998015222941,,0.6,9.48,-6.720000000000001,2.16,0.12,22.11481666666667,19.803180433797344,1.5600212173245054,3.8878245615018523,-0.31674656005509183,-1.1409375551842857,25.644450000000006,20.86209807696406,1.8257244331091367,3.810529598558587,1.2789812361625956,1.283011488672565,0.8172307497402629
48,76,117,Good,3395.0,7.56,133.0,196.0,0.782040046681987,3395.0,249.566221646497,205.681682646816,0.087151164407299,0.268747643036042,0.012044269111634,0.07975370710153,0.055154560296572,4.20445168018341,0.812422679303987,0.58698433637619,3.69961320691638,0.362103310842363,0.249170273069351,Sec9,9,2,249.547218825238,205.697365436649,0.142434517757034,871.429829516547,16.7278689270244,1.05891908336884,52.3640798296994,42.6329081551681,14.8631987600935,2.35959465864035,4.34136194957717,0.278223881603312,-2.18299135938736,0.8530773962245588,7.56,-3.72,5.38965109973097,,1.7999999999999998,9.96,-5.76,2.400000000000001,0.12,18.127766666666673,15.228205762779119,3.1655200169932716,4.081409604805141,0.22427539623372672,-0.5269245947742816,11.539800000000003,12.608184371030987,2.2198987551022604,3.870090218333171,2.8641518379711584,-5.631423737061055,0.7212460120927371
49,77,120,Good,6007.0,14.16,121.0,239.0,0.385329836605072,6007.0,896.288464013223,214.185970949724,0.053884483197847,0.182699834047641,0.003568972401963,0.049345741701055,0.032331160507639,5.22738153794233,0.679811541806842,-0.028112994923311,3.41773743901043,0.800212920658172,-0.138715971083868,Sec9,10,2,896.258823200842,214.177708904172,0.060601993302666,796.428169484577,16.4426984955207,1.14955185855728,29.2543908726454,51.1739887686864,13.0239673442158,4.2074827176587,8.05732966606202,-0.805552162213126,3.31147025989927,0.5906214629658582,14.16,-8.28,12.333324973588,,4.2,17.759999999999998,-9.96,3.599999999999998,0.12,28.978700000000007,13.448729736192794,4.6980891333366,7.5778295001332,-0.5843767642641735,6.507050918261099,20.70091666666667,15.764709112892639,1.7824589011691718,5.197465230648802,3.874858688905844,-0.5591724341003999,0.7197881330448999
50,78,122,Good,1449.0,6.84,57.0,114.0,0.433954274047956,1449.0,695.539802633473,141.558386657413,0.104441705394493,0.728371039596781,0.00143464421605,0.073926922804183,0.126977564030103,4.7595926482102,1.26161294292884,0.375058966669543,4.45971225139282,0.084205930195157,0.466558668348524,Sec9,11,2,695.55185048075,141.554112156412,0.072894566871327,1722.14065256089,23.8450047188297,1.21320676085841,30.8386711858496,34.4167888084672,15.159630108271,2.81544447066322,3.85703601416461,0.014307765767732,2.21714760547339,0.8111881726801082,6.84,-3.6,5.17272326708506,,0.24,9.12,-6.6,2.28,0.12,23.81666666666667,17.05804205957721,3.0972791446575174,3.7871490383356834,-0.0032654359234269847,2.848556688974846,16.025933333333334,35.015599199149584,0.8000000040373919,9.084139351760948,2.259933515281415,-23.01312706684354,0.6683642106686507
51,79,133,Good,11130.0,11.04,249.0,341.0,1.15017330288698,11130.0,449.235128308383,139.612297711844,0.085427797002337,0.845635212467239,0.006388712472335,0.063920162573241,0.099034083410993,4.49973022296865,1.33856404533429,0.475735906375352,3.20253506641092,0.262046935066344,0.123309846908327,Sec9,13,2,449.227575411134,139.609129623021,0.146344447190769,801.120322087679,16.0910154891882,1.07236240185404,24.695026253976,36.8415661084123,10.9028491763632,4.34843476610813,5.78555492929979,0.389089422518055,-1.97232863275347,0.6663945185969123,11.04,-4.8,8.93302822523077,,11.28,13.2,0.2400000000000002,2.16,0.12,17.60926666666667,11.719259124226005,4.307647500269661,5.6474894946379735,0.3260673219177255,-0.5737827814808977,12.99445,9.429070923209993,0.8000000079675161,4.163635311696996,5.76,1.0838777414193492,0.2368872542273015
52,80,135,Good,2401.0,13.68,59.0,173.0,0.523407424622672,2401.0,389.899208794333,107.050949513839,0.057030034888589,0.161061240053341,0.005567229310674,0.049527023655774,0.034160313686244,4.78844674151877,1.06150006455859,0.441243778726329,3.47058520478327,0.285721067398313,0.510799317132859,Sec9,14,2,389.904276565438,107.059596752521,0.080506582319541,723.234314289571,15.2179016431774,1.05079586457646,52.4557633754037,33.5150971647252,12.6151090453956,4.59916344748024,7.96196268498077,-0.635295609918945,-4.57964216110186,0.6522406934261116,13.68,-8.04,12.4680962597183,,3.96,17.4,-9.72,3.719999999999999,0.12,13.25276666666667,14.429898663380863,4.611690121430562,8.000286943529334,-0.6364797504398991,-5.510430338273132,27.54628333333334,17.215726989456773,3.1821417992666206,7.305780350219559,3.4138793070319986,4.713447750638382,0.7179254570954801
53,81,137,Good,12423.0,8.88,205.0,279.0,1.15229171372895,12423.0,555.811854422759,41.4930998895387,0.098369039079788,0.594896195407659,0.006469475101654,0.069572642237198,0.100589270014609,4.62158081054688,1.15229171372895,0.188301696777344,3.37833581429941,-0.070655580550905,-0.013395006694491,Sec9,14,2,555.80789823912,41.4841515206524,0.158296856314269,452.729791539829,12.2959755551142,1.11786685500348,42.6378998929344,33.1465227747232,12.9848246576759,1.18194389316476,3.75775064715603,-1.33048420527566,0.068578298614645,0.5684812621677295,8.88,-4.32,2.90081144095553,,1.56,13.32,-7.32,4.44,0.12,19.090733333333336,12.28669415303949,1.5555957729401126,3.0524399336378596,-1.5695088800538275,2.9226245508536497,19.101850000000006,13.936844121788344,0.8000012104119897,4.902547892369567,4.02981607812836,2.8114690622146825,0.567756057484708
54,82,138,Good,444.0,7.32,28.0,89.0,0.20300912151879,444.0,867.05327973058,85.6518045146263,0.06031368198784,0.352964885395428,0.004823626004331,0.043332853125792,0.053578000668106,4.49365658913889,0.801487412614693,0.77748633046304,4.17097702846732,0.528672324286567,0.996861049107143,Sec9,1,2,867.092587209393,85.6533765609416,0.055178498076521,372.265396921426,10.9335325371791,1.06003385512861,43.9898449443446,44.1784753479252,16.485130363639,2.71459432178094,4.18725170271832,-0.161901067953194,1.95710741988937,0.818503899400553,7.32,-4.2,5.53281959589072,,3.24,10.56,-4.08,3.24,0.12,26.230566666666675,18.10862679453895,2.920562276153503,4.176879796771148,-0.20827589028355442,2.6097124279166786,13.479600000000001,13.123875540804327,2.114453630254837,4.629347638504291,2.8505965070106845,-5.341355370308291,0.6334446114928085
55,83,141,Good,3442.0,9.36,220.0,298.0,0.412811464652688,3442.0,894.744992477043,86.0738336901923,0.072970801438519,0.29248383328499,0.001889686888188,0.065084127391887,0.051359831298351,5.74897389472285,0.587247182233424,0.433199560189549,4.83819392294153,0.764214939541287,0.941785176595052,Sec9,1,2,894.719196636338,86.0770441599797,0.07252838903645,951.9450427193,17.4324464822756,1.05689162314548,35.8969511178807,24.4843209657902,17.1012111603134,1.51482637905579,4.63257327517634,0.791354632195791,1.67072689641841,0.7673125615631597,9.36,-3.6,4.40825564593314,,2.64,13.44,-6.719999999999999,4.08,0.12,27.712050000000005,18.868061990761284,1.4958360759370823,4.524551522608037,0.8377957866749215,2.6497493712017692,33.473150000000004,31.99249117832779,1.7923381124695648,4.598228203960091,3.636864401784326,-2.973602283321543,0.9039603069682874
56,84,142,Good,4076.0,14.16,238.0,356.0,0.37492434286209,4076.0,955.697789819406,404.496008444723,0.086386087250544,0.776814693634574,0.007583189553788,0.064470388254701,0.096246862006947,5.2849063071884,0.654034483153607,0.109227245394923,3.15216696852284,0.140578285096184,0.103125118073963,Sec9,1,2,955.701579148211,404.488296826203,0.036780516870665,806.964419325623,16.1235234820834,1.06561987430281,50.7664428946154,44.477021822906,10.6364905816997,1.77560690638907,6.05197115470977,-0.732073393503868,1.31684016863686,0.6665970200869524,14.16,-5.28,6.4227192770607,,6.359999999999999,14.52,-7.800000000000001,0.3599999999999994,0.12,18.871300000000005,12.588341954832295,1.7428872415748389,6.050971911556506,-0.8392398976378335,1.1215216089567324,12.159266666666669,15.832508568618529,1.8669738998349068,5.135189779652392,3.5527481823135716,-8.404207841578577,0.7631344843148318
57,85,144,Good,474.0,11.28,33.0,127.0,0.684608874148415,474.0,534.36017023786,177.389836188654,0.082684386013116,0.711413922886828,0.003697763364901,0.057298003027936,0.103381855829871,4.58621870342054,1.33150901979798,0.380845226488615,3.77869442945335,0.217977463252961,0.23138545808338,Sec9,3,2,534.36721335742,177.34894324914,0.088082810799165,763.045012515848,15.6896059635661,1.06510352534269,31.6738845015493,50.6343244698947,15.1642433751662,1.92162480318611,5.65455652454667,0.500526698948093,2.87158470577854,0.6826989555003191,11.28,-4.68,6.29698671186868,,6.72,12.12,-4.56,0.8399999999999999,0.12,26.635183333333337,17.192372654350525,1.8920566662146798,5.61580982361268,0.5011304662357086,3.6135290594968357,19.158350000000002,7.666201722313957,1.0987577591093882,1.8005214418170787,3.917062828739472,4.223630403641673,0.435503367954552
