,File_ID_or,File_ID,Site_ID,Set,Replicate,Label,Nt_Locs_Gr,Mass_Center_X,Mass_Center_Y,GFP_Center_X,GFP_Center_Y,Tau_Center_X,Tau_Center_Y,R_Raw,R_2nd,R_w,R_Tau,Sigma_Tau,Inner_Radius_Tau,z1_Tau,z2_Tau,N_Locs,Compact,Expanded,Pred
483,16,16,101,Sec9_GFP,1,Sec9_GFP_Rep1,107.0,19739.50980392,62628.28480392,19727.67,62601.48,2.65286061,10.01275151,74.19478753716687,72.88723540300043,68.02949644173646,53.08273814555576,20.01216238079083,25.477951668725005,0.2157121516990692,0.2711673465779794,102,0.0071864195376046,0.992813580462395,Expanded
484,16,16,100,Sec9_GFP,1,Sec9_GFP_Rep1,42.0,20035.84465116,61697.53627907,20048.38,61696.8,-11.92665869,-15.79714684,77.17502055353555,77.17502055353555,77.96851126912343,58.571002036364334,20.13374747631597,25.020377417101265,0.3709766572846062,0.2992613586019504,43,0.0092234250676921,0.9907765749323078,Expanded
485,16,16,99,Sec9_GFP,1,Sec9_GFP_Rep1,87.0,19491.8475,62082.7435,19465.17,62034.69,-17.72272615,-1.30862127,72.29076552119191,72.29076552119191,74.02231832085367,54.60870783016999,17.69698535408254,29.423995832708663,0.3654997694266732,0.4664150678168342,80,0.0132842727479257,0.986715727252074,Expanded
486,16,16,98,Sec9_GFP,1,Sec9_GFP_Rep1,46.0,23501.66444444,55423.62844444,23483.47,55430.64,-28.82724118,0.17211543,56.61254347705389,56.61254347705389,57.163102251577776,49.66118580707983,11.519806974638342,26.27517947439976,0.5928062613291633,0.0304023897314615,45,0.1064930116710362,0.8935069883289637,Expanded
487,16,16,96,Sec9_GFP,1,Sec9_GFP_Rep1,92.0,19520.69366667,62244.07255556,19529.59,62236.0,-14.83134593,-3.04004094,76.07803905613113,76.07803905613113,72.77247928122846,56.41103227383946,19.69268123247293,23.731749417359296,0.2775890187042388,0.2252354524138743,90,0.0057849807281443,0.994215019271856,Expanded
488,16,16,95,Sec9_GFP,1,Sec9_GFP_Rep1,142.0,28529.01138889,57317.64993056,28531.58,57317.91,-0.24393805,6.30412082,59.48798845998411,59.48798845998411,52.40385244107552,42.56640267439924,13.81768014363556,21.60310851418776,0.1635373015683759,0.0762691264550752,144,0.0107290436226648,0.9892709563773352,Expanded
489,16,16,94,Sec9_GFP,1,Sec9_GFP_Rep1,44.0,24192.64452381,43596.99238095,24190.94,43602.16,-7.70212122,-32.45702624,70.51465599985417,70.51465599985417,48.70969282171011,60.41256081681486,22.55011286558537,27.44002567315724,0.5441631116667841,0.2155114600875024,42,0.0454534008886966,0.9545465991113032,Expanded
490,16,16,93,Sec9_GFP,1,Sec9_GFP_Rep1,87.0,36319.64121951,54326.71317073,36324.97,54313.12,0.20965914,-4.98194371,67.20260987756117,67.20260987756117,65.88462696213529,48.26015630509095,17.284170437769145,25.5901630968246,0.1460038633624723,0.0658817301963055,82,0.0050146109536651,0.9949853890463348,Expanded
491,16,16,92,Sec9_GFP,1,Sec9_GFP_Rep1,61.0,16805.837,48187.2625,16767.62,48197.41,-11.0624682,3.9721106,55.66538063456589,53.8911475715325,47.84054050541624,40.24821762200151,13.117469554929256,20.23354771468252,0.3230145783844684,0.3039023760598131,60,0.0680932434643925,0.9319067565356076,Expanded
492,16,16,91,Sec9_GFP,1,Sec9_GFP_Rep1,80.0,19680.78410959,57233.0830137,19681.05,57243.89,1.32932306,-8.15185464,75.01261928317437,72.71307790608329,73.70891644460545,49.90106968640523,18.44612465740846,20.474601205560035,0.1445924275982054,0.1245889872025243,73,0.0095725289204184,0.9904274710795816,Expanded
493,16,16,89,Sec9_GFP,1,Sec9_GFP_Rep1,66.0,26554.26125,55641.0009375,26540.86,55627.81,-10.93166331,-7.92460428,65.21718138048303,65.21718138048303,63.54493460697449,47.02140471292088,15.75574515480474,20.28535807180592,0.3593740419704317,0.3997838917605581,64,0.0116120253834624,0.9883879746165376,Expanded
494,16,16,87,Sec9_GFP,1,Sec9_GFP_Rep1,52.0,23238.54230769,59937.14211538,23244.16,59949.04,8.30577888,-3.39651256,55.4313105212883,53.41280027605612,53.18211595157657,38.43077847816386,14.36098526152873,18.10127522878837,0.2894577165015632,0.248807984867065,52,0.1463920500877271,0.8536079499122728,Expanded
